trade_date,ticker,insider_name,insider_name_raw,title,qty,price,value,entry_price,outcome_30d,outcome_60d,outcome_90d,outcome_180d,return_30d,return_60d,return_90d,return_180d,last_updated,filing_date,filing_url,accession_number
2025-06-13,MBBC,Zillges Nicholas W,Zillges Nicholas W,"Pres, CEO",500.0,9.99,4995.0,9.99,10.029999732971191,10.020000457763672,10.199999809265137,11.140000343322754,0.4003977274393512,0.3003048825192358,2.102100192844209,11.511514948175712,2025-12-11T11:33:45.152301,,,
2025-06-13,USQIX,Fairchild Gregory B,Fairchild Gregory B.,Dir,431.0,21.77,9375.0,21.77,,,,,,,,,2025-12-03T11:50:24.602094,,,
2025-06-16,OXM,Chubb Thomas Caldecot,Chubb Thomas Caldecot III,"CEO, Pres",6500.0,40.12,260774.0,40.12,,,,,,,,,2025-12-03T11:50:24.711381,,,
2025-06-13,VWFB,Quinlan Peter Sebastian,Quinlan Peter Sebastian,Dir,3000.0,11.3,33900.0,11.3,11.300000190734863,11.300000190734863,11.399999618530272,11.574999809265137,1.6879191377938696e-06,1.6879191377938696e-06,0.8849523763740949,2.43362663066492,2025-12-11T11:33:46.444269,,,
2025-06-13,IRIX,Moore William M,Moore William M,Dir,20000.0,0.97,19372.0,0.97,1.0199999809265137,1.2999999523162842,1.3700000047683716,0.9399999976158142,5.154637208918937,34.020613640854044,41.23711389364656,-3.092783750946986,2025-12-11T11:33:47.066920,,,
2025-06-13,HURC,Jamison Haiquynh,Jamison Haiquynh,Corporate Controller,620.0,14.47,8969.0,14.47,19.21999931335449,18.82999992370605,17.440000534057617,15.029999732971191,32.82653291882855,30.13130562340051,20.52522829341822,3.870074173954325,2025-12-11T11:33:47.867922,,,
2025-06-12,HURC,Porter Richard R,Porter Richard R.,Dir,500.0,14.71,7355.0,14.71,,,,,,,,,2025-12-03T11:50:25.155121,,,
2025-06-13,RVP,Shaw Thomas J,Shaw Thomas J,"Pres, CEO, 10%",19769.0,0.66,13014.0,0.66,0.6700000166893005,0.8199999928474426,0.8100000023841858,0.8199999928474426,1.51515404383341,24.24242315870342,22.72727308851299,24.24242315870342,2025-12-11T11:33:48.486763,,,
2025-06-13,CSPI,Nerges Joseph R,Nerges Joseph R,10%,3850.0,11.91,45840.0,11.91,11.891138076782228,11.132977485656738,11.600000381469728,14.579999923706056,-0.1583704720216085,-6.52411850833973,-2.6028515409762685,22.41813537956385,2025-12-11T11:33:49.193698,,,
2025-06-13,TPL,Stahl Murray,Stahl Murray,Dir,10.0,1116.76,11168.0,1116.76,1033.953857421875,853.758056640625,937.251708984375,892.5,-7.414855705623857,-23.55044444279657,-16.074025844015274,-20.0813066370572,2025-12-11T11:33:49.890419,,,
2025-06-12,ENX,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,25488.0,9.16,233591.0,9.16,,,,,,,,,2025-12-03T11:50:25.599411,,,
2025-06-13,AIM,Equels Thomas K,Equels Thomas K,"CEO, Pres",107.0,7.7,824.0,7.7,9.149999618530272,2.630000114440918,2.5999999046325684,1.4500000476837158,18.831163877016536,-65.84415435791016,-66.23376747230431,-81.16883054956213,2025-12-11T11:33:51.236350,,,
2025-06-16,GRNT,Miller Matthew Reade,Miller Matthew Reade,Dir,17000.0,5.98,101660.0,5.98,5.048877239227295,5.048877239227295,5.237044334411621,,-15.57061472864056,-15.57061472864056,-12.42400778575885,,2025-12-04T12:06:24.240294,,,
2025-06-12,EVM,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,12962.0,8.78,113774.0,8.78,,,,,,,,,2025-12-03T11:50:25.933395,,,
2025-06-13,ACUT,Cerrone Gabriele M,Cerrone Gabriele M,"Dir, 10%",2400.0,1.02,2440.0,1.02,0.9900000095367432,2.0999999046325684,1.600000023841858,0.75,-2.941175535613417,105.88234359142828,56.86274743547626,-26.47058823529412,2025-12-11T11:33:52.623874,,,
2025-06-13,RCG,Stahl Murray,Stahl Murray,"Pres, 10%",1108.0,2.65,2936.0,2.65,2.630000114440918,2.5199999809265137,2.650000095367432,2.5899999141693115,-0.7547126626068658,-4.905661097112689,3.5987710086582204e-06,-2.264154182290128,2025-12-11T11:33:53.274202,,,
2025-06-13,BCBP,Hogan Mark D,Hogan Mark D,Dir,10000.0,7.74,77441.0,7.74,8.639487266540527,8.471649169921875,8.677319526672363,8.369999885559082,11.621282513443502,9.4528316527374,12.1100714040357,8.139533405156095,2025-12-11T11:33:53.987723,,,
2025-06-12,VNRX,Reynolds Cameron John,Reynolds Cameron John,"Pres, CEO",12500.0,0.59,7373.0,0.59,0.6800000071525574,0.6200000047683716,0.6200000047683716,0.2992999851703644,15.25423850043346,5.084746570910443,5.084746570910443,-49.27118895417553,2025-12-09T16:01:25.322405,,,
2025-06-13,BKYI,Depasquale Michael W,Depasquale Michael W,CEO,5000.0,0.78,3900.0,0.78,0.8100000023841858,0.8100000023841858,0.7599999904632568,0.7300000190734863,3.846154151818688,3.846154151818688,-2.5641037867619474,-6.410253964937654,2025-12-11T11:33:54.647555,,,
2025-06-13,BCBP,Lyga Joseph,Lyga Joseph,Dir,380.0,7.7,2926.0,7.7,8.639487266540527,8.471649169921875,8.677319526672363,8.369999885559082,12.201133331695155,10.02141779119318,12.692461385355363,8.70129721505301,2025-12-11T11:33:55.293875,,,
2025-06-13,BCBP,Rizzo James G,Rizzo James G.,Dir,2000.0,7.7,15400.0,7.7,,,,,,,,,2025-12-03T11:50:26.706987,,,
2025-06-11,SDHC,Perdue George Ervin,Perdue George Ervin III,Dir,5400.0,19.32,104325.0,19.32,,,,,,,,,2025-12-03T11:50:26.817308,,,
2025-06-12,TOFB,A6684 Ltd,A-6684 Ltd.,10%,5900.0,0.72,4244.0,0.72,,,,,,,,,2025-12-03T11:50:26.928119,,,
2025-06-11,TRIN,Estes Ronald E,Estes Ronald E.,Dir,1700.0,14.53,24700.0,14.53,,,,,,,,,2025-12-03T11:50:27.041586,,,
2025-06-13,CHYM,Marshall Cynthia,Marshall Cynthia,Dir,2250.0,27.0,60750.0,27.0,30.14999961853028,29.76000022888184,23.940000534057617,26.5,11.666665253815829,10.222223069932726,-11.33333135534216,-1.851851851851852,2025-12-11T11:33:56.476031,,,
2025-12-02,NRDY,Cohn Charles K,Cohn Charles K.,"CEO, 10%",198100.0,1.26,249606.0,1.26,,,,,,,,,2025-12-04T12:30:59.369645,,,
2025-12-01,NXDT,Laffer Arthur B,Laffer Arthur B,Dir,5101.0,2.74,13976.0,2.74,,,,,,,,,2025-12-04T12:30:59.558252,,,
2025-12-01,TISI,Llc Corre Partners Management,"Corre Partners Management, LLC",10%,14034.0,14.83,208166.0,14.83,,,,,,,,,2025-12-04T12:30:59.753013,,,
2025-12-01,BLND,Lp Haveli Investments,"Haveli Investments, L.P.","Dir, 10%",1309823.0,3.11,4068721.0,3.11,,,,,,,,,2025-12-04T12:30:59.942637,,,
2025-12-01,TBRG,Pinetree Capital Ltd,Pinetree Capital Ltd.,10%,130000.0,22.56,2932400.0,22.56,,,,,,,,,2025-12-04T12:31:00.135461,,,
2025-12-01,AFCG,Tannenbaum Leonard M,Tannenbaum Leonard M,"Dir, 10%",54000.0,2.87,155130.0,2.87,,,,,,,,,2025-12-04T12:31:00.326374,,,
2025-12-01,JYNT,Jobson Charles E,Jobson Charles E,10%,13000.0,8.41,109330.0,8.41,,,,,,,,,2025-12-04T12:31:00.521361,,,
2025-12-03,AUBN,Housel David E,Housel David E,Dir,100.0,24.99,2499.0,24.99,,,,,,,,,2025-12-04T12:31:00.711127,,,
2025-12-01,CFND,Reed Scott A,Reed Scott A.,Dir,13500.0,5.34,72155.0,5.34,,,,,,,,,2025-12-04T12:31:00.905246,,,
2025-12-02,ENR,Mulligan Donal L,Mulligan Donal L,Dir,15000.0,17.4,261000.0,17.4,,,,,,,,,2025-12-04T12:31:01.110364,,,
2025-12-01,MDBH,Brandon George Hugh,Brandon George Hugh,Pres,8148.0,3.56,28995.0,3.56,,,,,,,,,2025-12-04T12:31:01.328886,,,
2025-12-01,SLGL,Opaleye Management Inc,Opaleye Management Inc.,10%,6864.0,37.53,257610.0,37.53,,,,,,,,,2025-12-04T12:31:01.524639,,,
2025-12-03,DMLP,Box Frank Damon,Box Frank Damon,Dir,5000.0,21.97,109825.0,21.97,,,,,,,,,2025-12-04T12:31:01.717829,,,
2025-12-03,PARK,Smith Christopher Charles,Smith Christopher Charles,Dir,7692.0,13.0,99996.0,13.0,,,,,,,,,2025-12-04T12:31:01.909499,,,
2025-12-03,PARK,Smith Philip Irving,Smith Philip Irving,Dir,769.0,13.0,9997.0,13.0,,,,,,,,,2025-12-04T12:31:02.103140,,,
2025-12-03,PARK,Law Alan Siems,Law Alan Siems,Dir,1923.0,13.0,24999.0,13.0,,,,,,,,,2025-12-04T12:31:02.295811,,,
2025-12-01,EML,Disanto Frederick D,Disanto Frederick D.,Dir,588.0,18.96,11149.0,18.96,,,,,,,,,2025-12-04T12:31:02.486437,,,
2025-12-03,PARK,Gerlach Todd Christopher,Gerlach Todd Christopher,Dir,7692.0,13.0,99996.0,13.0,,,,,,,,,2025-12-04T12:31:02.681267,,,
2025-12-03,PARK,Bernander Christopher James,Bernander Christopher James,CFO,1923.0,13.0,24999.0,13.0,,,,,,,,,2025-12-04T12:31:02.879349,,,
2025-12-02,MDRR,Winn Charles Brent,Winn Charles Brent Jr.,CFO,59.0,13.35,788.0,13.35,,,,,,,,,2025-12-04T12:31:03.072310,,,
2025-12-01,GRF,Zalenko Neal F,Zalenko Neal F.,Dir,1025.0,10.0,10250.0,10.0,,,,,,,,,2025-12-04T12:31:03.261647,,,
2025-12-02,RFMZ,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,8177.0,12.67,103576.0,12.67,,,,,,,,,2025-12-04T12:31:03.456768,,,
2025-12-01,OWL,Kirshenbaum Alan,Kirshenbaum Alan,CFO,33670.0,14.87,500808.0,14.87,,,,,,,,,2025-12-04T12:31:03.651317,,,
2025-12-03,PARK,Swenson Peter G,Swenson Peter G,"CEO, COB",3846.0,13.0,49998.0,13.0,,,,,,,,,2025-12-04T12:31:03.842793,,,
2025-12-01,OWL,Ostrover Douglas I,Ostrover Douglas I,Co-CEO,158000.0,15.06,2379469.0,15.06,,,,,,,,,2025-12-04T12:31:04.037002,,,
2025-12-01,OWL,Lipschultz Marc S,Lipschultz Marc S,Co-CEO,158000.0,15.06,2379469.0,15.06,,,,,,,,,2025-12-04T12:31:04.231114,,,
2025-12-01,OWL,Packer Craig,Packer Craig,Co-Pres,125000.0,15.06,1882492.0,15.06,,,,,,,,,2025-12-04T12:31:04.421086,,,
2025-12-02,BV,Cornog William L,Cornog William L,Dir,10000.0,12.84,128400.0,12.84,,,,,,,,,2025-12-04T12:31:04.615113,,,
2025-12-03,WAFD,Beardall Brent J,Beardall Brent J,"Pres, CEO",3000.0,16.85,50550.0,16.85,,,,,,,,,2025-12-04T12:31:04.805377,,,
2025-12-02,INV,Otworth Michael,Otworth Michael,Exec COB,12000.0,5.06,60720.0,5.06,,,,,,,,,2025-12-04T12:31:04.996732,,,
2025-12-01,INV,Austrup Roland,Austrup Roland,Chief Growth Officer,4900.0,5.01,24549.0,5.01,,,,,,,,,2025-12-04T12:31:05.193096,,,
2025-12-01,ANNX,Choi Jung,Choi Jung,Dir,33000.0,4.19,138270.0,4.19,,,,,,,,,2025-12-04T12:31:05.386516,,,
2025-12-01,ANNX,Carson William H,Carson William H.,Dir,4115.0,4.47,18394.0,4.47,,,,,,,,,2025-12-04T12:31:05.585309,,,
2025-12-01,GPUS,Ault Milton C,Ault Milton C III,"Exec COB, 10%",101000.0,0.27,27702.0,0.27,,,,,,,,,2025-12-04T12:31:05.787767,,,
2025-12-01,MLP,Case Stephen M,Case Stephen M,"Dir, 10%",10000.0,15.93,159250.0,15.93,,,,,,,,,2025-12-04T12:31:05.978243,,,
2025-11-28,CBAN,Canup Edward G,Canup Edward G,CHIEF BANKING OFFICER,500.0,16.95,8475.0,16.95,,,,,,,,,2025-12-04T12:31:06.171096,,,
2025-12-01,UFI,Langone Kenneth G,Langone Kenneth G,"Dir, 10%",21988.0,3.49,76700.0,3.49,,,,,,,,,2025-12-04T12:31:06.362692,,,
2025-12-01,MMLP,Martin Product Sales Llc,Martin Product Sales LLC,10%,2239.0,2.59,5801.0,2.59,,,,,,,,,2025-12-04T12:31:06.556472,,,
2025-12-01,PFLT,Briones Jose A,Briones Jose A,Dir,5500.0,9.1,50045.0,9.1,,,,,,,,,2025-12-04T12:31:06.751883,,,
2025-12-01,UTI,Llc Coliseum Capital Management,"Coliseum Capital Management, LLC",Dir,708107.0,24.19,17130752.0,24.19,,,,,,,,,2025-12-04T12:31:06.946976,,,
2025-12-02,ICCC,Te Boekhorst Paul Francis Olivier,Te Boekhorst Paul Francis Olivier,"Pres, CEO",9785.0,4.97,48588.0,4.97,,,,,,,,,2025-12-04T12:31:07.144228,,,
2025-12-01,PNNT,Briones Jose A,Briones Jose A,Dir,4235.0,5.91,25016.0,5.91,,,,,,,,,2025-12-04T12:31:07.339154,,,
2025-12-01,ZONE,Enholm David James,Enholm David James,CFO,18750.0,0.3,5595.0,0.3,,,,,,,,,2025-12-04T12:31:07.534028,,,
2025-12-01,FSCO,Fouss Barbara J,Fouss Barbara J,Dir,1620.0,6.06,9810.0,6.06,,,,,,,,,2025-12-04T12:31:07.732291,,,
2025-12-02,RCG,Stahl Murray,Stahl Murray,"Pres, Co-Portfolio Manager, 10%",1134.0,2.55,2892.0,2.55,,,,,,,,,2025-12-04T12:31:07.923770,,,
2025-12-02,SRBK,Taylor William P,Taylor William P,CEO,1000.0,15.47,15475.0,15.47,,,,,,,,,2025-12-04T12:31:08.124960,,,
2025-12-02,HKHC,Stahl Murray,Stahl Murray,"CEO, CIO, 10%",22.0,27.23,599.0,27.23,,,,,,,,,2025-12-04T12:31:08.327911,,,
2025-11-25,TSI,Rooney Robert Gerald,Rooney Robert Gerald,Dir,20500.0,4.93,101038.0,4.93,,,,,,,,,2025-12-04T12:31:08.535871,,,
2025-12-01,KLNG,Intelligent Fanatics Capital Management Llc,Intelligent Fanatics Capital Management LLC,10%,592000.0,1.35,799200.0,1.35,,,,,,,,,2025-12-04T12:31:08.747298,,,
2025-12-01,RGCO,Oliver Lawrence T,Oliver Lawrence T.,"SVP, Secretary",13.0,22.27,300.0,22.27,,,,,,,,,2025-12-04T12:31:08.941980,,,
2025-12-01,RGCO,Miles Christen Brooke,Miles Christen Brooke,"VP, HR",7.0,22.27,150.0,22.27,,,,,,,,,2025-12-04T12:31:09.135733,,,
2025-12-01,RGCO,Furcron Thomas Patrick,Furcron Thomas Patrick,"VP, Field Operations",29.0,22.27,645.0,22.27,,,,,,,,,2025-12-04T12:31:09.329399,,,
2025-12-01,TPVG,Labe James,Labe James,CEO,100000.0,6.38,638460.0,6.38,,,,,,,,,2025-12-04T12:31:09.520747,,,
2025-12-01,TPVG,Srivastava Sajal,Srivastava Sajal,"Pres, CIO",100000.0,6.38,638460.0,6.38,,,,,,,,,2025-12-04T12:31:09.714143,,,
2025-11-04,EHSI,Jeereddi Prasad Anjaneya,Jeereddi Prasad Anjaneya,"CEO, 10%",1452680.0,0.95,1380046.0,0.95,,,,,,,,,2025-12-04T12:31:09.918519,,,
2025-12-01,AVBC,Murphy Michael Dennis,Murphy Michael Dennis,Chairman of the Board,6230.0,16.0,99671.0,16.0,,,,,,,,,2025-12-04T12:31:10.111553,,,
2025-12-02,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,869.18,869.0,869.18,,,,,,,,,2025-12-04T12:31:10.305001,,,
2025-12-02,ATLO,Bauer Scott T,Bauer Scott T,President of Subsidiary bank,20.0,21.68,434.0,21.68,,,,,,,,,2025-12-04T12:31:10.500335,,,
2025-12-01,NRDY,Cohn Charles K,Cohn Charles K.,"CEO, 10%",189000.0,1.32,249480.0,1.32,,,,,,,,,2025-12-04T12:31:10.697857,,,
2025-12-01,DGICA,Donegal Mutual Insurance Co,Donegal Mutual Insurance Co,10%,30000.0,20.08,602259.0,20.08,,,,,,,,,2025-12-04T12:31:10.897169,,,
2025-12-01,ELUT,Ferguson Matthew,Ferguson Matthew,CFO,10000.0,0.66,6610.0,0.66,,,,,,,,,2025-12-04T12:31:11.102841,,,
2025-12-02,ECOR,Goldberger Daniel S,Goldberger Daniel S,CEO,1000.0,4.84,4840.0,4.84,,,,,,,,,2025-12-04T12:31:11.298639,,,
2025-12-03,NXPI,Southern Julie,Southern Julie,Chair,225.0,225.48,50733.0,225.48,,,,,,,,,2025-12-05T11:31:09.207970,,,
2025-12-03,AFCG,Tannenbaum Leonard M,Tannenbaum Leonard M,"Dir, 10%",46000.0,2.94,135240.0,2.94,,,,,,,,,2025-12-05T11:31:09.209140,,,
2025-11-21,CFND,Krna Matthew,Krna Matthew,Dir,1693.0,5.91,10006.0,5.91,,,,,,,,,2025-12-05T11:31:09.213334,,,
2025-12-02,LAB,Lp Casdin Partners Master Fund,"Casdin Partners Master Fund, L.P.","Dir, 10%",350000.0,1.44,502570.0,1.44,,,,,,,,,2025-12-05T11:31:09.214458,,,
2025-12-02,ALMS,Akkaraju Srinivas,Akkaraju Srinivas,Dir,262027.0,7.79,2039901.0,7.79,,,,,,,,,2025-12-05T11:31:09.215567,,,
2025-12-02,APCX,Lord Albert L,Lord Albert L,Dir,120000.0,0.43,52132.0,0.43,,,,,,,,,2025-12-05T11:31:09.216614,,,
2025-11-28,RPD,Lp Jana Partners Management,"Jana Partners Management, LP","See Remarks, 10%",41545.0,15.71,652672.0,15.71,,,,,,,,,2025-12-05T11:31:09.217646,,,
2025-12-03,RFMZ,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,5856.0,12.77,74754.0,12.77,,,,,,,,,2025-12-05T11:31:09.218680,,,
2025-12-02,MNTR,Billingsley Chester,Billingsley Chester,"CEO, 10%",1800.0,0.09,165.0,0.09,,,,,,,,,2025-12-05T11:31:09.219739,,,
2025-12-03,FUSB,Pierce Staci,Pierce Staci,Dir,750.0,13.74,10305.0,13.74,,,,,,,,,2025-12-05T11:31:09.220788,,,
2025-12-02,MXF,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,299.0,19.44,5813.0,19.44,,,,,,,,,2025-12-05T11:31:09.221821,,,
2025-12-03,GF,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,4544.0,10.88,49439.0,10.88,,,,,,,,,2025-12-05T11:31:09.222898,,,
2025-12-02,ASA,Lp Saba Capital Management,"Saba Capital Management, L.P.",10%,17654.0,53.12,937751.0,53.12,,,,,,,,,2025-12-05T11:31:09.223929,,,
2025-12-02,GRND,Zage George Raymond,Zage George Raymond III,"Dir, 10%",200000.0,13.26,2651000.0,13.26,,,,,,,,,2025-12-05T11:31:09.224992,,,
2025-12-02,SPRU,Steel Partners Holdings Lp,Steel Partners Holdings L.P.,10%,6161.0,5.01,30852.0,5.01,,,,,,,,,2025-12-05T11:31:09.226039,,,
2025-12-02,GLP,Global Gp Llc,Global Gp LLC,General Partner,13756.0,44.49,612004.0,44.49,,,,,,,,,2025-12-05T11:31:09.227076,,,
2025-12-02,WMG,Blavatnik Valentin,Blavatnik Valentin,Dir,35810.0,27.88,998383.0,27.88,,,,,,,,,2025-12-05T11:31:09.231154,,,
2025-12-03,SMRT,Martell Frank,Martell Frank,CEO,127722.0,1.87,239133.0,1.87,,,,,,,,,2025-12-05T11:31:09.232275,,,
2025-12-03,TH,Robertson Stephen,Robertson Stephen,Dir,125000.0,7.94,992500.0,7.94,,,,,,,,,2025-12-05T11:31:09.233303,,,
2025-12-03,BAER,Kelter Jeffrey E,Kelter Jeffrey E,Dir,300000.0,1.8,540210.0,1.8,,,,,,,,,2025-12-05T11:31:09.237375,,,
2025-12-03,FOSL,Coulter Suzanne M,Coulter Suzanne M,Dir,28170.0,3.62,101975.0,3.62,,,,,,,,,2025-12-05T11:31:09.241666,,,
2025-06-06,FULT,Fiol Andrew B,Fiol Andrew B,Sr EVP,505.0,18.18,9178.0,18.18,18.75700569152832,17.548791885375977,19.52946662902832,18.75,3.1738486882745907,-3.471991829615089,7.422808740529817,3.135313531353137,2025-12-09T11:34:40.904985,,,
2025-12-02,UUU,Ault Milton C,Ault Milton C III,Dir,7062.0,4.31,30434.0,4.31,,,,,,,,,2025-12-05T11:31:09.246835,,,
2025-12-02,KOSS,Lillie Lenore,Lillie Lenore,Dir,2500.0,4.96,12400.0,4.96,,,,,,,,,2025-12-05T11:31:09.250798,,,
2025-12-02,SGI,Dyer Simon,Dyer Simon,Dir,32000.0,93.4,2988747.0,93.4,,,,,,,,,2025-12-05T11:31:09.254834,,,
2025-12-02,BMEA,Hitchcock Michael Jm,Hitchcock Michael J.M.,Interim CEO,100000.0,0.99,99180.0,0.99,,,,,,,,,2025-12-05T11:31:09.258831,,,
2025-12-03,LBRA,Roberts Ellery,Roberts Ellery,"COB, CEO",208537.0,0.01,2085.0,0.01,,,,,,,,,2025-12-05T11:31:09.259930,,,
2025-12-02,JMSB,Kinney Jonathan Craig,Kinney Jonathan Craig,Dir,1345.0,19.33,26003.0,19.33,,,,,,,,,2025-12-05T11:31:09.261055,,,
2025-12-03,ICCC,Te Boekhorst Paul Francis Olivier,Te Boekhorst Paul Francis Olivier,"Pres, CEO",6030.0,5.23,31528.0,5.23,,,,,,,,,2025-12-05T11:31:09.262128,,,
2025-12-02,FRD,Taylor Mike J,Taylor Mike J,"Pres ,  CEO ,  Dir",500.0,18.74,9370.0,18.74,,,,,,,,,2025-12-05T11:31:09.263196,,,
2025-12-02,IRIX,Dizon Romeo R,Dizon Romeo R,CFO,1584.0,0.95,1498.0,0.95,,,,,,,,,2025-12-05T11:31:09.264258,,,
2025-12-04,SRBK,Mustard Robert Kenneth,Mustard Robert Kenneth,Dir,300.0,15.75,4725.0,15.75,,,,,,,,,2025-12-05T11:31:09.265347,,,
2025-12-03,IVYIX,Ghodoosi Arash,Ghodoosi Arash,Principal Financial Officer,2.0,12.2,24.0,12.2,,,,,,,,,2025-12-05T11:31:09.266364,,,
2025-12-03,EMBY,Yurconic John T,Yurconic John T,Dir,2000.0,17.73,35460.0,17.73,,,,,,,,,2025-12-05T11:31:09.270585,,,
2025-12-03,RCG,Stahl Murray,Stahl Murray,"Pres, Co-Portfolio Manager, 10%",1134.0,2.6,2948.0,2.6,,,,,,,,,2025-12-05T11:31:09.271713,,,
2025-12-03,SCISX,Ma Eagle Holdings Fund,Ma Eagle Holdings Fund,10%,98569.0,24.88,2452400.0,24.88,,,,,,,,,2025-12-05T11:31:09.272794,,,
2025-12-03,GRX,Gabelli Mario J,Gabelli Mario J,Control Person of Adviser,2500.0,9.69,24219.0,9.69,,,,,,,,,2025-12-05T11:31:09.276899,,,
2025-12-03,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,875.9,876.0,875.9,,,,,,,,,2025-12-05T11:31:09.277988,,,
2025-12-03,MSBI,Jameson Jeremy Andrew,Jameson Jeremy Andrew,EVP - Chief Credit Officer,5598.0,17.69,99029.0,17.69,,,,,,,,,2025-12-05T11:31:09.281958,,,
2025-12-03,MSBI,Smith Jeffrey C,Smith Jeffrey C.,Dir,500.0,17.69,8845.0,17.69,,,,,,,,,2025-12-05T11:31:09.286081,,,
2025-12-03,MSBI,Bingham Richard Dean,Bingham Richard Dean,Dir,5000.0,17.56,87800.0,17.56,,,,,,,,,2025-12-05T11:31:09.291777,,,
2025-12-03,MSBI,Bingham Richard Dean,Bingham Richard Dean,Dir,5000.0,17.56,87800.0,17.56,,,,,,,,,2025-12-05T11:31:09.292888,,,
2025-12-03,MSBI,Casey Daniel Edward,Casey Daniel Edward,CROF,5000.0,17.89,89443.0,17.89,,,,,,,,,2025-12-05T11:31:09.297097,,,
2025-12-03,CFND,Reed Scott A,Reed Scott A.,Dir,6500.0,5.31,34515.0,5.31,,,,,,,,,2025-12-05T11:31:09.298218,,,
2025-12-03,HKHC,Stahl Murray,Stahl Murray,"CEO, CIO, 10%",22.0,27.0,594.0,27.0,,,,,,,,,2025-12-05T11:31:09.299321,,,
2025-12-03,MGLD,Nicholas Melinda Gerber Living Trust,Nicholas & Melinda Gerber Living Trust,"CEO, 10%",15352.0,1.03,15736.0,1.03,,,,,,,,,2025-12-05T11:31:09.300384,,,
2025-12-02,ALIT,Rushing Coretha M,Rushing Coretha M,Dir,1018.0,2.25,2288.0,2.25,,,,,,,,,2025-12-05T11:31:09.304622,,,
2025-11-26,MAIA,Vitoc Vlad,Vitoc Vlad,"CEO, 10%",72000.0,1.11,79849.0,1.11,,,,,,,,,2025-12-05T11:31:09.306730,,,
2025-12-02,NRDY,Cohn Charles K,Cohn Charles K.,"CEO, 10%",198100.0,1.26,249606.0,1.26,,,,,,,,,2025-12-05T11:31:09.307831,,,
2025-12-01,TISI,Llc Corre Partners Management,"Corre Partners Management, LLC",10%,14034.0,14.83,208166.0,14.83,,,,,,,,,2025-12-05T11:31:09.309892,,,
2025-12-01,BLND,Lp Haveli Investments,"Haveli Investments, L.P.","Dir, 10%",1309823.0,3.11,4068721.0,3.11,,,,,,,,,2025-12-05T11:31:09.310931,,,
2025-12-01,TBRG,Pinetree Capital Ltd,Pinetree Capital Ltd.,10%,130000.0,22.56,2932400.0,22.56,,,,,,,,,2025-12-05T11:31:09.311996,,,
2025-12-01,CFND,Reed Scott A,Reed Scott A.,Dir,13500.0,5.34,72155.0,5.34,,,,,,,,,2025-12-05T11:31:09.316020,,,
2025-12-01,SLGL,Opaleye Management Inc,Opaleye Management Inc.,10%,6864.0,37.53,257610.0,37.53,,,,,,,,,2025-12-05T11:31:09.319052,,,
2025-12-01,EML,Disanto Frederick D,Disanto Frederick D.,Dir,588.0,18.96,11149.0,18.96,,,,,,,,,2025-12-05T11:31:09.324029,,,
2025-12-02,MDRR,Winn Charles Brent,Winn Charles Brent Jr.,CFO,59.0,13.35,788.0,13.35,,,,,,,,,2025-12-05T11:31:09.327039,,,
2025-12-01,GRF,Zalenko Neal F,Zalenko Neal F.,Dir,1025.0,10.0,10250.0,10.0,,,,,,,,,2025-12-05T11:31:09.328060,,,
2025-12-02,RFMZ,Llc Rivernorth Financial Holdings,"Rivernorth Financial Holdings, LLC",Affiliate of the Adviser,8177.0,12.67,103576.0,12.67,,,,,,,,,2025-12-05T11:31:09.329089,,,
2025-12-01,ANNX,Carson William H,Carson William H.,Dir,4115.0,4.47,18394.0,4.47,,,,,,,,,2025-12-05T11:31:09.339904,,,
2025-12-01,GPUS,Ault Milton C,Ault Milton C III,"Exec COB, 10%",101000.0,0.27,27702.0,0.27,,,,,,,,,2025-12-05T11:31:09.340941,,,
2025-12-01,MMLP,Martin Product Sales Llc,Martin Product Sales LLC,10%,2239.0,2.59,5801.0,2.59,,,,,,,,,2025-12-05T11:31:09.344904,,,
2025-12-01,UTI,Llc Coliseum Capital Management,"Coliseum Capital Management, LLC",Dir,708107.0,24.19,17130752.0,24.19,,,,,,,,,2025-12-05T11:31:09.346907,,,
2025-12-01,KLNG,Intelligent Fanatics Capital Management Llc,Intelligent Fanatics Capital Management LLC,10%,592000.0,1.35,799200.0,1.35,,,,,,,,,2025-12-05T11:31:09.357713,,,
2025-12-01,RGCO,Oliver Lawrence T,Oliver Lawrence T.,"SVP, Secretary",13.0,22.27,300.0,22.27,,,,,,,,,2025-12-05T11:31:09.358739,,,
2025-12-02,TPL,Horizon Kinetics Asset Management Llc,Horizon Kinetics Asset Management LLC,10%,1.0,869.18,869.0,869.18,,,,,,,,,2025-12-05T11:31:09.365586,,,
